DR Number,Date Reported,Date Occurred,Time Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location,Latitude,Longitude,Zip Codes,Date,Weekday,Month,Year
180309181,3/19/2018,3/19/2018,0805,8:05,3,Southwest,374,997,TRAFFIC COLLISION,4003 3036 3004 3028 3101,25,Female,Hispanic,101,STREET,W  MARTIN LUTHER KING JR        BL,3RD                          AV,"{'latitude': '34.0108', 'longitude': '-118.3204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0108,-118.3204,22725,19-Mar-18,Monday,March,2018
180816628,9/21/2018,9/21/2018,1310,13:10,8,West LA,893,997,TRAFFIC COLLISION,3004 3025 3035 3037 3101 3401 3701 4027,61,Female,White,101,STREET,S  SEPULVEDA                    BL,EXPOSITION                   BL,"{'latitude': '34.0348', 'longitude': '-118.4339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0348,-118.4339,24029,21-Sep-18,Friday,September,2018
191104942,1/19/2019,1/19/2019,1435,14:35,11,Northeast,1101,997,TRAFFIC COLLISION,3101 3401 3701 3004 3034,45,Male,Other,101,STREET,E  OBSERVATORY                  RD,VERMONT CANYON               RD,"{'latitude': '34.1192', 'longitude': '-118.3004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1192,-118.3004,23445,19-Jan-19,Saturday,January,2019
192004469,1/10/2019,1/10/2019,1653,16:53,20,Olympic,2088,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4020,32,Male,White,101,STREET,HOOVER                       ST,WASHINGTON                   BL,"{'latitude': '34.0399', 'longitude': '-118.2841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0399,-118.2841,22723,10-Jan-19,Thursday,January,2019
191110680,5/20/2019,5/19/2019,1839,18:39,11,Northeast,1158,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,unknown,Female,Other,101,STREET,ISABEL                       ST,JAMES                        ST,"{'latitude': '34.0901', 'longitude': '-118.2162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0901,-118.2162,24030,19-May-19,Sunday,May,2019
181804921,1/17/2018,1/17/2018,0600,6:00,18,Southeast,1821,997,TRAFFIC COLLISION,4025 3036 3004 3028 3030 3101,23,Male,Hispanic,101,STREET,92ND                         ST,HOOVER                       ST,"{'latitude': '33.9467', 'longitude': '-118.2871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9467,-118.2871,23675,17-Jan-18,Wednesday,January,2018
180121106,8/12/2018,8/12/2018,1330,13:30,1,Central,162,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026,28,Female,Other,101,STREET,S  HOPE                         ST,W  7TH                          ST,"{'latitude': '34.0466', 'longitude': '-118.259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0466,-118.259,23078,12-Aug-18,Sunday,August,2018
180124389,9/22/2018,9/22/2018,0830,8:30,1,Central,132,997,TRAFFIC COLLISION,3004 3025 3101 3401 3701 3801 3036,51,Male,Other,101,STREET,1ST                          ST,HILL                         ST,"{'latitude': '34.0544', 'longitude': '-118.2466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0544,-118.2466,22728,22-Sep-18,Saturday,September,2018
180315304,6/18/2018,6/18/2018,0430,4:30,3,Southwest,393,997,TRAFFIC COLLISION,4003 3006 3028 3030 3101 3037,42,Female,Hispanic,101,STREET,STOCKER                      ST,CREED                        AV,"{'latitude': '34.0084', 'longitude': '-118.3275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0084,-118.3275,22725,18-Jun-18,Monday,June,2018
182115411,8/26/2018,8/26/2018,0100,01:00,21,Topanga,2136,997,TRAFFIC COLLISION,3006 3030 3028 3037 3101 3401 3701 4021,56,Male,Other,101,STREET,MARIANO                      ST,PONCE                        AV,"{'latitude': '34.2047', 'longitude': '-118.5994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2047,-118.5994,4278,26-Aug-18,Sunday,August,2018
180918308,9/27/2018,9/27/2018,2110,21:10,9,Van Nuys,923,997,TRAFFIC COLLISION,3006 3037 3028 3039 3030 3101 3401 3701 4026,24,Male,Hispanic,101,STREET,COLUMBUS                     AV,VANOWEN                      ST,"{'latitude': '34.1939', 'longitude': '-118.4641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1939,-118.4641,19735,27-Sep-18,Thursday,September,2018
180319074,8/17/2018,8/12/2018,1730,17:30,3,Southwest,351,997,TRAFFIC COLLISION,4003 3004 3036 3030 3028 3101,58,Female,Black,101,STREET,RODEO                        BL,LA BREA                      AV,"{'latitude': '34.0216', 'longitude': '-118.3556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0216,-118.3556,23077,12-Aug-18,Sunday,August,2018
180507938,3/25/2018,3/25/2018,1345,13:45,5,Harbor,563,997,TRAFFIC COLLISION,4005 3026 3101 3036 3004 0605,32,Female,Black,101,STREET,PACIFIC,17TH                         ST,"{'latitude': '33.7288', 'longitude': '-118.288', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.7288,-118.288,3342,25-Mar-18,Sunday,March,2018
190710772,5/18/2019,5/18/2019,1230,12:30,7,Wilshire,752,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,23,Male,Other,101,STREET,LA CIENEGA                   BL,OLYMPIC                      BL,"{'latitude': '34.0595', 'longitude': '-118.3762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0595,-118.3762,24347,18-May-19,Saturday,May,2019
181709360,4/16/2018,4/16/2018,1730,17:30,17,Devonshire,1764,997,TRAFFIC COLLISION,3037 4019 3032 3701 3006 3030 3028 3101 3401,unknown,Female,Unknown,108,PARKING LOT,SHIRLEY                      AV,PRAIRIE                      ST,"{'latitude': '34.2391', 'longitude': '-118.558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2391,-118.558,18513,16-Apr-18,Monday,April,2018
180720837,12/7/2018,12/7/2018,1500,15:00,7,Wilshire,765,997,TRAFFIC COLLISION,3004 3028 3034 3037 3101 3401 3701 4027,28,Male,Asian,101,STREET,PICO                         BL,WEST                         BL,"{'latitude': '34.0485', 'longitude': '-118.3334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0485,-118.3334,23080,7-Dec-18,Friday,December,2018
190905897,2/8/2019,2/7/2019,1540,15:40,9,Van Nuys,933,997,TRAFFIC COLLISION,3003 3037 3025 3101 3401 3701 4009 3602,42,Male,Hispanic,101,STREET,VESPER                       AV,CALVERT                      ST,"{'latitude': '34.1817', 'longitude': '-118.4509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1817,-118.4509,19735,7-Feb-19,Thursday,February,2019
181519234,10/9/2018,10/9/2018,1600,16:00,15,N Hollywood,1513,997,TRAFFIC COLLISION,3006 3037 3030 3028 3101 3401 3701 4015,36,Female,Other,101,STREET,RHODES                       AV,ARCHWOOD                     ST,"{'latitude': '34.1926', 'longitude': '-118.403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1926,-118.403,8889,9-Oct-18,Tuesday,October,2018
180714813,8/10/2018,8/10/2018,1243,12:43,7,Wilshire,722,997,TRAFFIC COLLISION,3004 3025 3035 3036 3101 3401 3701 4007,42,Male,White,101,STREET,BEVERLY                      BL,KINGS                        RD,"{'latitude': '34.0761', 'longitude': '-118.3721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0761,-118.3721,23679,10-Aug-18,Friday,August,2018
191207403,2/19/2019,2/7/2019,1200,12:00,12,Street 77th,1203,997,TRAFFIC COLLISION,4025 3006 3028 3101,50,Female,Black,101,STREET,SAINT ANDREWS                PL,46TH                         ST,"{'latitude': '34.0019', 'longitude': '-118.3113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0019,-118.3113,24027,7-Feb-19,Thursday,February,2019
190707333,3/7/2019,3/7/2019,0805,8:05,7,Wilshire,762,997,TRAFFIC COLLISION,3004 3026 3029 3035 3037 3101 3401 3701 4007,50,Male,Other,101,STREET,AIRDROME                     ST,CRESCENT HEIGHTS,"{'latitude': '34.0467', 'longitude': '-118.3738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0467,-118.3738,23666,7-Mar-19,Thursday,March,2019
181111799,6/10/2018,6/10/2018,1500,15:00,11,Northeast,1133,997,TRAFFIC COLLISION,3101 3401 3701 3006,37,Male,Black,101,STREET,GLENHURST                    AV,TYBURN                       ST,"{'latitude': '34.114', 'longitude': '-118.2601', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.114,-118.2601,23670,10-Jun-18,Sunday,June,2018
180705403,1/31/2018,1/31/2018,0935,9:35,7,Wilshire,727,997,TRAFFIC COLLISION,110,27,Female,White,101,STREET,HIGHLAND                     AV,2ND                          ST,"{'latitude': '34.0711', 'longitude': '-118.3386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0711,-118.3386,23667,31-Jan-18,Wednesday,January,2018
181321049,10/15/2018,10/15/2018,1430,14:30,13,Newton,1372,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,21,Female,Hispanic,101,STREET,57TH                         ST,SAN PEDRO                    ST,"{'latitude': '33.9907', 'longitude': '-118.2701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9907,-118.2701,22727,15-Oct-18,Monday,October,2018
191605221,2/4/2019,2/4/2019,1230,12:30,16,Foothill,1653,997,TRAFFIC COLLISION,3004 3037 3029 3026 3101 3401 3701 4026,51,Female,Hispanic,101,STREET,SAN FERNANDO                 RD,OSBORNE                      ST,"{'latitude': '34.2542', 'longitude': '-118.4095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2542,-118.4095,18907,4-Feb-19,Monday,February,2019
191706744,3/2/2019,3/2/2019,1405,14:05,17,Devonshire,1787,997,TRAFFIC COLLISION,3004 3036 3026 3101 3401 3701 4026,21,Female,Black,101,STREET,WHITE OAK                    AV,PLUMMER                      ST,"{'latitude': '34.2431', 'longitude': '-118.52', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2431,-118.52,18514,2-Mar-19,Saturday,March,2019
181708793,4/5/2018,4/5/2018,2010,20:10,17,Devonshire,1707,997,TRAFFIC COLLISION,3701 3004 3036 3026 3101 3401 4017,35,Female,White,101,STREET,BALBOA                       BL,WESTBURY                     ST,"{'latitude': '34.299', 'longitude': '-118.5027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.299,-118.5027,19329,5-Apr-18,Thursday,April,2018
180811259,6/2/2018,6/2/2018,0200,2:00,8,West LA,813,997,TRAFFIC COLLISION,3003 3025 3029 3035 3037 3101 3401 3701 4008,unknown,Female,White,101,STREET,CHURCH                       LN,SANTA MONICA                 FY,"{'latitude': '34.0738', 'longitude': '-118.4768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0738,-118.4768,23680,2-Jun-18,Saturday,June,2018
182019161,10/20/2018,10/20/2018,1400,14:00,20,Olympic,2022,997,TRAFFIC COLLISION,3004 3026 3029 3035 3037 3101 3401 3701 4027,62,Male,Hispanic,101,STREET,WESTERN,WILSHIRE,"{'latitude': '34.0617', 'longitude': '-118.3091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0617,-118.3091,22726,20-Oct-18,Saturday,October,2018
190312211,5/2/2019,5/1/2019,0916,9:16,3,Southwest,325,997,TRAFFIC COLLISION,0605 4003 3037 3006 3028 3030 3101,35,Female,Other,101,STREET,ADAMS                        BL,E  VERMONT,"{'latitude': '34.0328', 'longitude': '-118.2915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0328,-118.2915,22724,1-May-19,Wednesday,May,2019
191207266,2/17/2019,2/16/2019,0115,1:15,12,Street 77th,1203,997,TRAFFIC COLLISION,4025 3602 3006 3028 3030 3101,43,Female,Hispanic,101,STREET,HARVARD                      BL,51ST                         ST,"{'latitude': '33.9969', 'longitude': '-118.3068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9969,-118.3068,24027,16-Feb-19,Saturday,February,2019
191006901,3/7/2019,3/7/2019,1200,12:00,10,West Valley,1012,997,TRAFFIC COLLISION,3037 3602 3004 3026 3101 3401 3701 4010,unknown,Male,Black,101,STREET,AMIGO                        AV,SATICOY                      ST,"{'latitude': '34.2084', 'longitude': '-118.5382', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2084,-118.5382,18909,7-Mar-19,Thursday,March,2019
181320073,9/29/2018,9/29/2018,2145,21:45,13,Newton,1393,997,TRAFFIC COLLISION,3101 3401 3701 3003 3025 1218,40,Female,Black,101,STREET,VERNON                       AV,AVALON                       BL,"{'latitude': '33.9786', 'longitude': '-118.2761', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9786,-118.2761,22352,29-Sep-18,Saturday,September,2018
180720145,11/24/2018,11/24/2018,0950,9:50,7,Wilshire,782,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4027,47,Female,Hispanic,101,STREET,LA CIENEGA                   BL,DAVID                        AV,"{'latitude': '34.0373', 'longitude': '-118.3774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0373,-118.3774,23451,24-Nov-18,Saturday,November,2018
181512324,6/5/2018,6/4/2018,1810,18:10,15,N Hollywood,1517,997,TRAFFIC COLLISION,3003 3037 3025 3101 3401 3701 4015,49,Male,Hispanic,101,STREET,KITTRIDGE                    ST,VINELAND                     AV,"{'latitude': '34.1903', 'longitude': '-118.3703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1903,-118.3703,8889,4-Jun-18,Monday,June,2018
181318720,9/6/2018,9/6/2018,0900,9:00,13,Newton,1362,997,TRAFFIC COLLISION,3101 3401 3701 3003 3026 3029 3036,63,Female,Hispanic,101,STREET,47TH                         PL,MAIN                         ST,"{'latitude': '34.0002', 'longitude': '-118.274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0002,-118.274,23668,6-Sep-18,Thursday,September,2018
181718430,11/3/2018,11/3/2018,1545,15:45,17,Devonshire,1796,997,TRAFFIC COLLISION,3004 3025 3037 3602 3101 3401 3701 4026,49,Male,White,101,STREET,BALBOA                       BL,NAPA                         ST,"{'latitude': '34.2267', 'longitude': '-118.5026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2267,-118.5026,18914,3-Nov-18,Saturday,November,2018
191208906,3/13/2019,1/13/2019,1530,15:30,12,Street 77th,1268,997,TRAFFIC COLLISION,4025 3006 3030 3028 3101,41,Female,Black,108,PARKING LOT,MANCHESTER,BROADWAY,"{'latitude': '33.9601', 'longitude': '-118.2782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9601,-118.2782,22352,13-Jan-19,Sunday,January,2019
181816732,8/10/2018,8/10/2018,1000,10:00,18,Southeast,1821,997,TRAFFIC COLLISION,4025 3037 3006 3028 3030 3101,55,Female,Black,101,STREET,98TH                         ST,HOOVER                       ST,"{'latitude': '33.9472', 'longitude': '-118.2869', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9472,-118.2869,23675,10-Aug-18,Friday,August,2018
191214885,5/29/2019,5/28/2019,2200,22:00,12,Street 77th,1209,997,TRAFFIC COLLISION,4012 3037 3004 3028 3030 3101,49,Male,Hispanic,101,STREET,FLOWER,51ST,"{'latitude': '33.9965', 'longitude': '-118.281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9965,-118.281,23668,28-May-19,Tuesday,May,2019
180920427,11/8/2018,11/8/2018,1635,16:35,9,Van Nuys,939,997,TRAFFIC COLLISION,3004 3036 3025 3101 3401 3701 4026,50,Female,White,101,STREET,FULTON                       AV,SYLVAN                       ST,"{'latitude': '34.1849', 'longitude': '-118.4225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1849,-118.4225,19729,8-Nov-18,Thursday,November,2018
180323224,10/14/2018,10/14/2018,1430,14:30,3,Southwest,325,997,TRAFFIC COLLISION,0605 3004 3028 3030 3101 4003,32,Male,Hispanic,101,STREET,ADAMS,S  30TH                         ST,"{'latitude': '34.0307', 'longitude': '-118.2923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0307,-118.2923,22724,14-Oct-18,Sunday,October,2018
182012300,6/6/2018,6/6/2018,1430,14:30,20,Olympic,2031,997,TRAFFIC COLLISION,3009 3026 3035 3037 3101 3401 3701 4027,35,Male,Black,101,STREET,WESTERN                      AV,7TH                          ST,"{'latitude': '34.0597', 'longitude': '-118.3091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0597,-118.3091,22722,6-Jun-18,Wednesday,June,2018
181307502,3/2/2018,3/2/2018,1730,17:30,13,Newton,1375,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,unknown,Male,Hispanic,101,STREET,CENTRAL                      AV,55TH                         ST,"{'latitude': '33.993', 'longitude': '-118.2565', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.993,-118.2565,22727,2-Mar-18,Friday,March,2018
181204984,1/8/2018,1/8/2018,0840,8:40,12,Street 77th,1207,997,TRAFFIC COLLISION,0605 4012 3036 3004 3026 3101 3602,49,Male,Hispanic,101,STREET,VERMONT                      AV,45TH                         ST,"{'latitude': '34.0027', 'longitude': '-118.2915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0027,-118.2915,23668,8-Jan-18,Monday,January,2018
192012739,6/26/2019,6/26/2019,1855,18:55,20,Olympic,2074,997,TRAFFIC COLLISION,605,45,Male,Hispanic,101,STREET,NORMANDIE                    AV,PICO                         BL,"{'latitude': '34.0472', 'longitude': '-118.3003', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0472,-118.3003,22723,26-Jun-19,Wednesday,June,2019
180809518,4/26/2018,4/26/2018,1130,11:30,8,West LA,831,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3102 3401 3701 4008,34,Male,Other,101,STREET,BUNDY                        DR,WILSHIRE                     BL,"{'latitude': '34.0441', 'longitude': '-118.4675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0441,-118.4675,23680,26-Apr-18,Thursday,April,2018
180113528,5/12/2018,5/12/2018,0630,6:30,1,Central,176,997,TRAFFIC COLLISION,3101 3401 3701 3004 3034,28,Male,Black,101,STREET,7TH                          ST,SAN JULIAN                   ST,"{'latitude': '34.0412', 'longitude': '-118.2474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0412,-118.2474,23075,12-May-18,Saturday,May,2018
181821822,11/3/2018,11/3/2018,0021,00:21,18,Southeast,1821,997,TRAFFIC COLLISION,1501 4025 3036 3004 3028 3030 3101,23,Female,Hispanic,101,STREET,98TH,FIGUEROA,"{'latitude': '33.9472', 'longitude': '-118.2826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9472,-118.2826,22352,3-Nov-18,Saturday,November,2018
182107717,3/18/2018,3/18/2018,2030,20:30,21,Topanga,2136,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 3401 3701 4026,20,Male,Hispanic,101,STREET,SATICOY                      ST,VARIEL                       AV,"{'latitude': '34.2083', 'longitude': '-118.5929', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2083,-118.5929,4278,18-Mar-18,Sunday,March,2018
191304572,1/12/2019,1/11/2019,1900,19:00,13,Newton,1375,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026 3036,32,Female,Hispanic,101,STREET,HOOPER                       AV,56TH                         ST,"{'latitude': '33.9921', 'longitude': '-118.2521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9921,-118.2521,22727,11-Jan-19,Friday,January,2019
180318676,8/9/2018,8/9/2018,1520,15:20,3,Southwest,394,997,TRAFFIC COLLISION,4025 3036 3004 3026 3101,39,Male,Unknown,101,STREET,ARLINGTON                    AV,MARTIN LUTHER KING JR        BL,"{'latitude': '34.0108', 'longitude': '-118.3182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0108,-118.3182,22725,9-Aug-18,Thursday,August,2018
180906772,2/22/2018,2/22/2018,0740,7:40,9,Van Nuys,923,997,TRAFFIC COLLISION,3004 3030 3028 3101 3401 3701 4026 3037,34,Male,Other,101,STREET,VANOWEN                      ST,NOBLE                        AV,"{'latitude': '34.1939', 'longitude': '-118.4618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1939,-118.4618,19733,22-Feb-18,Thursday,February,2018
181518497,9/25/2018,9/25/2018,1425,14:25,15,N Hollywood,1535,997,TRAFFIC COLLISION,3011 3028 3034 3037 3101 3401 3701 4026,99,Female,White,101,STREET,OXNARD                       ST,TUJUNGA                      AV,"{'latitude': '34.1794', 'longitude': '-118.379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1794,-118.379,8488,25-Sep-18,Tuesday,September,2018
180511016,5/26/2018,5/26/2018,1420,14:20,5,Harbor,518,997,TRAFFIC COLLISION,4005 3025 3101 3036 3008,42,Male,Black,101,STREET,LOMITA                       BL,BROAD                        AV,"{'latitude': '33.7993', 'longitude': '-118.2612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.7993,-118.2612,3350,26-May-18,Saturday,May,2018
180906328,2/14/2018,2/13/2018,1850,18:50,9,Van Nuys,974,997,TRAFFIC COLLISION,3004 3029 3101 3401 3701 4009 3026 3036,28,Male,White,101,STREET,VAN NUYS                     BL,KLING                        ST,"{'latitude': '34.1561', 'longitude': '-118.4487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1561,-118.4487,19736,13-Feb-18,Tuesday,February,2018
